# case 0076  h_peak=0.30 m  t_peak=960 min  alpha=2.5  rec_ratio=1.5
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,0.0001,0.01
13.0,0.0001,0.01
14.0,0.0001,0.01
15.0,0.0001,0.01
16.0,0.0001,0.01
17.0,0.0001,0.01
18.0,0.0002,0.0141
19.0,0.0002,0.0141
20.0,0.0002,0.0141
21.0,0.0002,0.0141
22.0,0.0003,0.0173
23.0,0.0003,0.0173
24.0,0.0003,0.0173
25.0,0.0004,0.02
26.0,0.0004,0.02
27.0,0.0005,0.0224
28.0,0.0005,0.0224
29.0,0.0005,0.0224
30.0,0.0006,0.0245
31.0,0.0006,0.0245
32.0,0.0007,0.0265
33.0,0.0007,0.0265
34.0,0.0008,0.0283
35.0,0.0008,0.0283
36.0,0.0009,0.03
37.0,0.001,0.0316
38.0,0.001,0.0316
39.0,0.0011,0.0332
40.0,0.0012,0.0346
41.0,0.0012,0.0346
42.0,0.0013,0.0361
43.0,0.0014,0.0374
44.0,0.0015,0.0387
45.0,0.0015,0.0387
46.0,0.0016,0.04
47.0,0.0017,0.0412
48.0,0.0018,0.0424
49.0,0.0019,0.0436
50.0,0.002,0.0447
51.0,0.0021,0.0458
52.0,0.0022,0.0469
53.0,0.0023,0.048
54.0,0.0024,0.049
55.0,0.0025,0.05
56.0,0.0026,0.051
57.0,0.0027,0.052
58.0,0.0028,0.0529
59.0,0.0029,0.0539
60.0,0.0031,0.0557
61.0,0.0032,0.0566
62.0,0.0033,0.0574
63.0,0.0034,0.0583
64.0,0.0036,0.06
65.0,0.0037,0.0608
66.0,0.0038,0.0616
67.0,0.0039,0.0624
68.0,0.0041,0.064
69.0,0.0042,0.0648
70.0,0.0044,0.0663
71.0,0.0045,0.0671
72.0,0.0047,0.0686
73.0,0.0048,0.0693
74.0,0.005,0.0707
75.0,0.0051,0.0714
76.0,0.0053,0.0728
77.0,0.0054,0.0735
78.0,0.0056,0.0748
79.0,0.0058,0.0762
80.0,0.0059,0.0768
81.0,0.0061,0.0781
82.0,0.0063,0.0794
83.0,0.0065,0.0806
84.0,0.0067,0.0819
85.0,0.0068,0.0825
86.0,0.007,0.0837
87.0,0.0072,0.0849
88.0,0.0074,0.086
89.0,0.0076,0.0872
90.0,0.0078,0.0883
91.0,0.008,0.0894
92.0,0.0082,0.0906
93.0,0.0084,0.0917
94.0,0.0086,0.0927
95.0,0.0088,0.0938
96.0,0.009,0.0949
97.0,0.0092,0.0959
98.0,0.0094,0.097
99.0,0.0096,0.098
100.0,0.0099,0.0995
101.0,0.0101,0.1005
102.0,0.0103,0.1015
103.0,0.0105,0.1025
104.0,0.0108,0.1039
105.0,0.011,0.1049
106.0,0.0112,0.1058
107.0,0.0115,0.1072
108.0,0.0117,0.1082
109.0,0.012,0.1095
110.0,0.0122,0.1105
111.0,0.0124,0.1114
112.0,0.0127,0.1127
113.0,0.0129,0.1136
114.0,0.0132,0.1149
115.0,0.0135,0.1162
116.0,0.0137,0.117
117.0,0.014,0.1183
118.0,0.0142,0.1192
119.0,0.0145,0.1204
120.0,0.0148,0.1217
121.0,0.015,0.1225
122.0,0.0153,0.1237
123.0,0.0156,0.1249
124.0,0.0159,0.1261
125.0,0.0161,0.1269
126.0,0.0164,0.1281
127.0,0.0167,0.1292
128.0,0.017,0.1304
129.0,0.0173,0.1315
130.0,0.0176,0.1327
131.0,0.0179,0.1338
132.0,0.0182,0.1349
133.0,0.0185,0.136
134.0,0.0188,0.1371
135.0,0.0191,0.1382
136.0,0.0194,0.1393
137.0,0.0197,0.1404
138.0,0.02,0.1414
139.0,0.0203,0.1425
140.0,0.0206,0.1435
141.0,0.0209,0.1446
142.0,0.0212,0.1456
143.0,0.0216,0.147
144.0,0.0219,0.148
145.0,0.0222,0.149
146.0,0.0225,0.15
147.0,0.0229,0.1513
148.0,0.0232,0.1523
149.0,0.0235,0.1533
150.0,0.0239,0.1546
151.0,0.0242,0.1556
152.0,0.0245,0.1565
153.0,0.0249,0.1578
154.0,0.0252,0.1587
155.0,0.0256,0.16
156.0,0.0259,0.1609
157.0,0.0263,0.1622
158.0,0.0266,0.1631
159.0,0.027,0.1643
160.0,0.0273,0.1652
161.0,0.0277,0.1664
162.0,0.028,0.1673
163.0,0.0284,0.1685
164.0,0.0288,0.1697
165.0,0.0291,0.1706
166.0,0.0295,0.1718
167.0,0.0299,0.1729
168.0,0.0302,0.1738
169.0,0.0306,0.1749
170.0,0.031,0.1761
171.0,0.0314,0.1772
172.0,0.0317,0.178
173.0,0.0321,0.1792
174.0,0.0325,0.1803
175.0,0.0329,0.1814
176.0,0.0333,0.1825
177.0,0.0336,0.1833
178.0,0.034,0.1844
179.0,0.0344,0.1855
180.0,0.0348,0.1865
181.0,0.0352,0.1876
182.0,0.0356,0.1887
183.0,0.036,0.1897
184.0,0.0364,0.1908
185.0,0.0368,0.1918
186.0,0.0372,0.1929
187.0,0.0376,0.1939
188.0,0.038,0.1949
189.0,0.0384,0.196
190.0,0.0388,0.197
191.0,0.0392,0.198
192.0,0.0397,0.1992
193.0,0.0401,0.2002
194.0,0.0405,0.2012
195.0,0.0409,0.2022
196.0,0.0413,0.2032
197.0,0.0417,0.2042
198.0,0.0422,0.2054
199.0,0.0426,0.2064
200.0,0.043,0.2074
201.0,0.0434,0.2083
202.0,0.0439,0.2095
203.0,0.0443,0.2105
204.0,0.0447,0.2114
205.0,0.0452,0.2126
206.0,0.0456,0.2135
207.0,0.046,0.2145
208.0,0.0465,0.2156
209.0,0.0469,0.2166
210.0,0.0473,0.2175
211.0,0.0478,0.2186
212.0,0.0482,0.2195
213.0,0.0487,0.2207
214.0,0.0491,0.2216
215.0,0.0496,0.2227
216.0,0.05,0.2236
217.0,0.0505,0.2247
218.0,0.0509,0.2256
219.0,0.0514,0.2267
220.0,0.0518,0.2276
221.0,0.0523,0.2287
222.0,0.0527,0.2296
223.0,0.0532,0.2307
224.0,0.0536,0.2315
225.0,0.0541,0.2326
226.0,0.0546,0.2337
227.0,0.055,0.2345
228.0,0.0555,0.2356
229.0,0.0559,0.2364
230.0,0.0564,0.2375
231.0,0.0569,0.2385
232.0,0.0573,0.2394
233.0,0.0578,0.2404
234.0,0.0583,0.2415
235.0,0.0588,0.2425
236.0,0.0592,0.2433
237.0,0.0597,0.2443
238.0,0.0602,0.2454
239.0,0.0607,0.2464
240.0,0.0611,0.2472
241.0,0.0616,0.2482
242.0,0.0621,0.2492
243.0,0.0626,0.2502
244.0,0.0631,0.2512
245.0,0.0635,0.252
246.0,0.064,0.253
247.0,0.0645,0.254
248.0,0.065,0.255
249.0,0.0655,0.2559
250.0,0.066,0.2569
251.0,0.0664,0.2577
252.0,0.0669,0.2587
253.0,0.0674,0.2596
254.0,0.0679,0.2606
255.0,0.0684,0.2615
256.0,0.0689,0.2625
257.0,0.0694,0.2634
258.0,0.0699,0.2644
259.0,0.0704,0.2653
260.0,0.0709,0.2663
261.0,0.0714,0.2672
262.0,0.0719,0.2681
263.0,0.0724,0.2691
264.0,0.0729,0.27
265.0,0.0734,0.2709
266.0,0.0739,0.2718
267.0,0.0744,0.2728
268.0,0.0749,0.2737
269.0,0.0754,0.2746
270.0,0.0759,0.2755
271.0,0.0764,0.2764
272.0,0.0769,0.2773
273.0,0.0774,0.2782
274.0,0.0779,0.2791
275.0,0.0784,0.28
276.0,0.0789,0.2809
277.0,0.0795,0.282
278.0,0.08,0.2828
279.0,0.0805,0.2837
280.0,0.081,0.2846
281.0,0.0815,0.2855
282.0,0.082,0.2864
283.0,0.0825,0.2872
284.0,0.083,0.2881
285.0,0.0836,0.2891
286.0,0.0841,0.29
287.0,0.0846,0.2909
288.0,0.0851,0.2917
289.0,0.0856,0.2926
290.0,0.0861,0.2934
291.0,0.0867,0.2944
292.0,0.0872,0.2953
293.0,0.0877,0.2961
294.0,0.0882,0.297
295.0,0.0887,0.2978
296.0,0.0893,0.2988
297.0,0.0898,0.2997
298.0,0.0903,0.3005
299.0,0.0908,0.3013
300.0,0.0913,0.3022
301.0,0.0919,0.3032
302.0,0.0924,0.304
303.0,0.0929,0.3048
304.0,0.0934,0.3056
305.0,0.094,0.3066
306.0,0.0945,0.3074
307.0,0.095,0.3082
308.0,0.0955,0.309
309.0,0.0961,0.31
310.0,0.0966,0.3108
311.0,0.0971,0.3116
312.0,0.0977,0.3126
313.0,0.0982,0.3134
314.0,0.0987,0.3142
315.0,0.0992,0.315
316.0,0.0998,0.3159
317.0,0.1003,0.3167
318.0,0.1008,0.3175
319.0,0.1014,0.3184
320.0,0.1019,0.3192
321.0,0.1024,0.32
322.0,0.103,0.3209
323.0,0.1035,0.3217
324.0,0.104,0.3225
325.0,0.1045,0.3233
326.0,0.1051,0.3242
327.0,0.1056,0.325
328.0,0.1061,0.3257
329.0,0.1067,0.3266
