# case 0129  h_peak=0.90 m  t_peak=2880 min  alpha=1.5  rec_ratio=4.0
# time (min), depth (m), velocity (m/s)
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0001,0.01
3.0,0.0001,0.01
4.0,0.0002,0.0141
5.0,0.0003,0.0173
6.0,0.0004,0.02
7.0,0.0005,0.0224
8.0,0.0006,0.0245
9.0,0.0007,0.0265
10.0,0.0008,0.0283
11.0,0.0009,0.03
12.0,0.0011,0.0332
13.0,0.0012,0.0346
14.0,0.0014,0.0374
15.0,0.0015,0.0387
16.0,0.0017,0.0412
17.0,0.0018,0.0424
18.0,0.002,0.0447
19.0,0.0021,0.0458
20.0,0.0023,0.048
21.0,0.0025,0.05
22.0,0.0027,0.052
23.0,0.0028,0.0529
24.0,0.003,0.0548
25.0,0.0032,0.0566
26.0,0.0034,0.0583
27.0,0.0036,0.06
28.0,0.0038,0.0616
29.0,0.004,0.0632
30.0,0.0042,0.0648
31.0,0.0044,0.0663
32.0,0.0046,0.0678
33.0,0.0049,0.07
34.0,0.0051,0.0714
35.0,0.0053,0.0728
36.0,0.0055,0.0742
37.0,0.0058,0.0762
38.0,0.006,0.0775
39.0,0.0062,0.0787
40.0,0.0065,0.0806
41.0,0.0067,0.0819
42.0,0.0069,0.0831
43.0,0.0072,0.0849
44.0,0.0074,0.086
45.0,0.0077,0.0877
46.0,0.0079,0.0889
47.0,0.0082,0.0906
48.0,0.0085,0.0922
49.0,0.0087,0.0933
50.0,0.009,0.0949
51.0,0.0093,0.0964
52.0,0.0095,0.0975
53.0,0.0098,0.099
54.0,0.0101,0.1005
55.0,0.0103,0.1015
56.0,0.0106,0.103
57.0,0.0109,0.1044
58.0,0.0112,0.1058
59.0,0.0115,0.1072
60.0,0.0118,0.1086
61.0,0.012,0.1095
62.0,0.0123,0.1109
63.0,0.0126,0.1122
64.0,0.0129,0.1136
65.0,0.0132,0.1149
66.0,0.0135,0.1162
67.0,0.0138,0.1175
68.0,0.0141,0.1187
69.0,0.0144,0.12
70.0,0.0147,0.1212
71.0,0.015,0.1225
72.0,0.0154,0.1241
73.0,0.0157,0.1253
74.0,0.016,0.1265
75.0,0.0163,0.1277
76.0,0.0166,0.1288
77.0,0.0169,0.13
78.0,0.0173,0.1315
79.0,0.0176,0.1327
80.0,0.0179,0.1338
81.0,0.0182,0.1349
82.0,0.0186,0.1364
83.0,0.0189,0.1375
84.0,0.0192,0.1386
85.0,0.0196,0.14
86.0,0.0199,0.1411
87.0,0.0202,0.1421
88.0,0.0206,0.1435
89.0,0.0209,0.1446
90.0,0.0213,0.1459
91.0,0.0216,0.147
92.0,0.022,0.1483
93.0,0.0223,0.1493
94.0,0.0226,0.1503
95.0,0.023,0.1517
96.0,0.0234,0.153
97.0,0.0237,0.1539
98.0,0.0241,0.1552
99.0,0.0244,0.1562
100.0,0.0248,0.1575
101.0,0.0251,0.1584
102.0,0.0255,0.1597
103.0,0.0259,0.1609
104.0,0.0262,0.1619
105.0,0.0266,0.1631
106.0,0.027,0.1643
107.0,0.0273,0.1652
108.0,0.0277,0.1664
109.0,0.0281,0.1676
110.0,0.0284,0.1685
111.0,0.0288,0.1697
112.0,0.0292,0.1709
113.0,0.0296,0.172
114.0,0.0299,0.1729
115.0,0.0303,0.1741
116.0,0.0307,0.1752
117.0,0.0311,0.1764
118.0,0.0315,0.1775
119.0,0.0318,0.1783
120.0,0.0322,0.1794
121.0,0.0326,0.1806
122.0,0.033,0.1817
123.0,0.0334,0.1828
124.0,0.0338,0.1838
125.0,0.0342,0.1849
126.0,0.0346,0.186
127.0,0.035,0.1871
128.0,0.0354,0.1881
129.0,0.0358,0.1892
130.0,0.0361,0.19
131.0,0.0365,0.191
132.0,0.0369,0.1921
133.0,0.0373,0.1931
134.0,0.0378,0.1944
135.0,0.0382,0.1954
136.0,0.0386,0.1965
137.0,0.039,0.1975
138.0,0.0394,0.1985
139.0,0.0398,0.1995
140.0,0.0402,0.2005
141.0,0.0406,0.2015
142.0,0.041,0.2025
143.0,0.0414,0.2035
144.0,0.0418,0.2045
145.0,0.0423,0.2057
146.0,0.0427,0.2066
147.0,0.0431,0.2076
148.0,0.0435,0.2086
149.0,0.0439,0.2095
150.0,0.0443,0.2105
151.0,0.0448,0.2117
152.0,0.0452,0.2126
153.0,0.0456,0.2135
154.0,0.046,0.2145
155.0,0.0465,0.2156
156.0,0.0469,0.2166
157.0,0.0473,0.2175
158.0,0.0477,0.2184
159.0,0.0482,0.2195
160.0,0.0486,0.2205
161.0,0.049,0.2214
162.0,0.0495,0.2225
163.0,0.0499,0.2234
164.0,0.0503,0.2243
165.0,0.0508,0.2254
166.0,0.0512,0.2263
167.0,0.0516,0.2272
168.0,0.0521,0.2283
169.0,0.0525,0.2291
170.0,0.0529,0.23
171.0,0.0534,0.2311
172.0,0.0538,0.2319
173.0,0.0543,0.233
174.0,0.0547,0.2339
175.0,0.0552,0.2349
176.0,0.0556,0.2358
177.0,0.056,0.2366
178.0,0.0565,0.2377
179.0,0.0569,0.2385
180.0,0.0574,0.2396
181.0,0.0578,0.2404
182.0,0.0583,0.2415
183.0,0.0587,0.2423
184.0,0.0592,0.2433
185.0,0.0596,0.2441
186.0,0.0601,0.2452
187.0,0.0605,0.246
188.0,0.061,0.247
189.0,0.0615,0.248
190.0,0.0619,0.2488
191.0,0.0624,0.2498
192.0,0.0628,0.2506
193.0,0.0633,0.2516
194.0,0.0637,0.2524
195.0,0.0642,0.2534
196.0,0.0647,0.2544
197.0,0.0651,0.2551
198.0,0.0656,0.2561
199.0,0.066,0.2569
200.0,0.0665,0.2579
201.0,0.067,0.2588
202.0,0.0674,0.2596
203.0,0.0679,0.2606
204.0,0.0684,0.2615
205.0,0.0688,0.2623
206.0,0.0693,0.2632
207.0,0.0698,0.2642
208.0,0.0702,0.265
209.0,0.0707,0.2659
210.0,0.0712,0.2668
211.0,0.0717,0.2678
212.0,0.0721,0.2685
213.0,0.0726,0.2694
214.0,0.0731,0.2704
215.0,0.0736,0.2713
216.0,0.074,0.272
217.0,0.0745,0.2729
218.0,0.075,0.2739
219.0,0.0755,0.2748
220.0,0.0759,0.2755
221.0,0.0764,0.2764
222.0,0.0769,0.2773
223.0,0.0774,0.2782
224.0,0.0779,0.2791
225.0,0.0783,0.2798
226.0,0.0788,0.2807
227.0,0.0793,0.2816
228.0,0.0798,0.2825
229.0,0.0803,0.2834
230.0,0.0808,0.2843
231.0,0.0812,0.285
232.0,0.0817,0.2858
233.0,0.0822,0.2867
234.0,0.0827,0.2876
235.0,0.0832,0.2884
236.0,0.0837,0.2893
237.0,0.0842,0.2902
238.0,0.0846,0.2909
239.0,0.0851,0.2917
240.0,0.0856,0.2926
241.0,0.0861,0.2934
242.0,0.0866,0.2943
243.0,0.0871,0.2951
244.0,0.0876,0.296
245.0,0.0881,0.2968
246.0,0.0886,0.2977
247.0,0.0891,0.2985
248.0,0.0896,0.2993
249.0,0.0901,0.3002
250.0,0.0906,0.301
251.0,0.0911,0.3018
252.0,0.0916,0.3027
253.0,0.0921,0.3035
254.0,0.0926,0.3043
255.0,0.0931,0.3051
256.0,0.0936,0.3059
257.0,0.0941,0.3068
258.0,0.0946,0.3076
259.0,0.0951,0.3084
260.0,0.0956,0.3092
261.0,0.0961,0.31
262.0,0.0966,0.3108
263.0,0.0971,0.3116
264.0,0.0976,0.3124
265.0,0.0981,0.3132
266.0,0.0986,0.314
267.0,0.0991,0.3148
268.0,0.0996,0.3156
269.0,0.1001,0.3164
270.0,0.1006,0.3172
271.0,0.1011,0.318
272.0,0.1016,0.3187
273.0,0.1021,0.3195
274.0,0.1026,0.3203
275.0,0.1031,0.3211
276.0,0.1036,0.3219
277.0,0.1041,0.3226
278.0,0.1047,0.3236
279.0,0.1052,0.3243
280.0,0.1057,0.3251
281.0,0.1062,0.3259
282.0,0.1067,0.3266
283.0,0.1072,0.3274
284.0,0.1077,0.3282
285.0,0.1082,0.3289
286.0,0.1088,0.3298
287.0,0.1093,0.3306
288.0,0.1098,0.3314
289.0,0.1103,0.3321
290.0,0.1108,0.3329
291.0,0.1113,0.3336
292.0,0.1118,0.3344
293.0,0.1124,0.3353
294.0,0.1129,0.336
295.0,0.1134,0.3367
296.0,0.1139,0.3375
297.0,0.1144,0.3382
298.0,0.115,0.3391
299.0,0.1155,0.3399
300.0,0.116,0.3406
301.0,0.1165,0.3413
302.0,0.117,0.3421
303.0,0.1175,0.3428
304.0,0.1181,0.3437
305.0,0.1186,0.3444
306.0,0.1191,0.3451
307.0,0.1196,0.3458
308.0,0.1202,0.3467
309.0,0.1207,0.3474
310.0,0.1212,0.3481
311.0,0.1217,0.3489
312.0,0.1223,0.3497
313.0,0.1228,0.3504
314.0,0.1233,0.3511
315.0,0.1238,0.3519
316.0,0.1244,0.3527
317.0,0.1249,0.3534
318.0,0.1254,0.3541
319.0,0.1259,0.3548
320.0,0.1265,0.3557
321.0,0.127,0.3564
322.0,0.1275,0.3571
323.0,0.128,0.3578
324.0,0.1286,0.3586
325.0,0.1291,0.3593
326.0,0.1296,0.36
327.0,0.1302,0.3608
